Id,ProductId,UserId,ProfileName,Time,Score,HelpfulnessNumerator,HelpfulnessDenominator,Summary,Text
236606,B008YA1NWC,A3Q82OOSCTLLMR,Sarah Brunelle,2011-05-20,5,0,0,So Yummy,"To be honest I'm not a huge Green Mountain Roasters fan, and I'm from VT so I've tried just about every flavor they've come up with at one point or another, but I love their Island Coconut, and it drives me crazy that their best flavor is only available during the summer...or at least from them. Amazon, however, seems to have it all the time, I suspect someone over there loves this flavor as much as I do. If you like coconut and coffee you have to try this one, it's like being on a tropical island."
1534,B00116629A,A3FAQACBPKDOWC,"J. Lehrer ""JL""",2009-02-16,4,2,2,Good But Way Too Expensive,"Good product and decent shipping. However, the price was $15.95 and I later found the same item in a local store for $6.95. What a gouge."
505367,B001PMDYXW,A3RU3PJ3NUCN2J,Murky's Mom,2008-06-14,5,4,4,"It Took A Couple Tries, But","My indoor cats were initially wary - but the third time I served it, they ate it with relish - and have ever since.  The outdoor cats [all volunteers, now neutered] took to it right away."
160034,B000H6PV4M,A133JTNHT9DE7V,C. Holbrook,2009-12-28,2,4,5,Not The Jelly Rings I Grew Up With,"I grew up getting jelly rings from the dept store candy counters, but they are increasingly hard to find.  I ordered these hoping they would be the same, but they are not.  These are a dark chocolate (I'm not a fan of dark chocolate), and even taste a little old or stale.  The raspberry filling is not as sweet as I expected either."
280021,B000ER5CTS,AY88JCMFRXD7V,Erlend Tangen,2009-02-05,1,0,0,"Very Brittle, Breaks Much Too Easily, Choking Hazard","I was definately expecting a better product from earth's best. However, these biscuits were not good at all. My son who only has 2 teeth broke these very easily. I will not be buying them again."
473845,B006XAFWB8,A2UBVNJIEB72UV,tekgal,2012-04-30,5,0,0,Great Pasta Sauce,My sister brought me a few jars of this pasta sauce several years ago and I have been a fan every since.
387636,B00271NNLI,A22HQ9VSD5LOTD,"A. McManus ""mc2""",2012-06-27,1,0,1,Doesn'T Fit! False Advertising On Packaging.,"These pods do not fit in the Senseo machines. The lid will not shut with just a single pod in the holder. My husband did manage to shut the lid but then the coffee leaked out the sides of the machine because the seal couldn't properly close around the pod. Packaging says ""Fits all coffee pod brewers!"" and it is a total lie."
356805,B001VNO3B2,A769CQ59B7M26,V. POTTER,2012-02-22,5,2,3,Frontier Broth Powder,We use chicken bouillon in a lot of our home cooked meals.<br />Finding organic bouillon is oft times a challenge and so we were pleased to find this product.<br />It doesn't need refrigeration and mixes easily into recipes.<br />The taste is great too.<br />Just be aware; if you're transferring the powder out of it's very nice foil packet (into a glass jar for example) that you remember that it's powder.<br />Otherwise you might end up with powder all over your counter top as opposed to in the container.<br />Powder.
183207,B00600N5UQ,AFWUD5VV3XQ61,Joy Leitschuh,2011-12-25,2,3,3,Undersized Candy,I bough this as a stocking stuffer gift for Christmas. Was very disappointed in how tiny the item actually was. Felt item had been overpriced once received. Also felt item's shipping cost was overpriced for an item that was so small and shipped in a small envelope.
567964,B0030VJ8YU,A12WA0NDY18R6W,"Harrod Mom ""harrodk""",2011-04-28,5,0,0,Yummy Organic Baby Food,This baby food is both convenient and healthy. it's great to not worry about what my son is eating and be able to grab this when I'm in a pinch!
496417,B001181NBA,A1U554UZF2PS93,"Bevo warrior ""Hook'em""",2011-02-27,5,0,0,Most Tasty Protein Bar I Have Ever Had,This is the most tasty protein bar I have ever had. I introduced to people at work and some of them just get hooked. It is not as chalky as other and tastes like real chocolate wafer.
360547,B009M2LRTA,AB6Y2PL1WSFTS,"Texas Gnat ""natcrab""",2011-12-07,3,1,1,Love This Beverage...But Don'T Have It Shipped To You.,"My family loves this soda.  We sometimes buy it from a nearby grocery store.  HOWEVER,  I had it shipped from Amazon and it is no good.  I believe that somewhere in the process of getting to my home the Zevia Orange may be getting too hot.  It was very hot weather the first time it was shipped to me.  It really tastes weird...not like when we buy if off the shelf.  I tried again in cold weather this time and though it's not as bad, it is still no good. It has an odd bite to it that I assume comes from it getting too warm.  It alters the beverage and cooling it in the frig does not reverse it."
188261,B0027Z8VES,AXFU5DERK5FXJ,Matthew Barrett,2012-01-06,5,5,5,Just What I Wanted,"I very much enjoy dark roasts.  The challenge I find is that many of them are either burnt or overly bitter from poor roasting.  This coffee does a very good job of being a strong dark roast that is full of flavor without any hint of burnt or bitter flavors.  It is very dark and oily and the small portion that did not fit in my airtight container dried out a bit and was not as strong flavored.  That took over 3 weeks though due to the volume of coffee and it was still better than other dark roasts I have tried.  I have used this for guests to eat with pies and cake over the holidays and all of them commented on its excellent flavor.  A couple who don't really like dark roast did request some cream, but still gladly had multiple cups.<br /><br />I would recommend this to anyone who:<br /><br />1.  Likes dark roast coffee<br />2.  Doesn't know, and wants to try it<br />3.  Wants to change it up from a medium, or god forbid, a light roast.<br /><br />It is a good quality product made more so because of the cost"
6299,B002SVAYGY,A1HEAEFW8BTI5P,Blue,2010-03-18,2,0,2,Do Not Use This Sugar For Layer Cakes If You Intend To Decorate Them,"Too soft: I just used this sugar to bake one of the layers for a firm pound cake-like layer cake intended for decoration (Wilton Butter cake recipe). This is a pretty hardy cake and can stand up to changes in temperature etc and still turn out well. I had already baked several of the layers with regular granulated sugar before I ran out and decided to use some of this baking sugar. Be forewarned, this sugar makes cakes far too tender. The layer literally fell apart coming out of the pan and it was well cooled and in a pan liberally covered in cake release. Even when I was mixing the batter, it for some reason stuck to my stainless bowl and was impossible to scrape entirely out. I'm sure this is good for meringues and such, but I would never attempt to use it again for a cake or even cookies. You would never get them out of or off the pan."
472833,B000F4D5GC,A2AMKC8X4T1SQX,JVib,2012-03-05,5,1,1,Great Product,"I was very pleased with the price, quality and taste of this coconut.  I consume a lot of it by the spoonful and this was definitely the best value I could find."
392345,B001DY6TWU,A2K6HOWVTC9CE5,"Angela ""Angela""",2009-01-11,1,0,0,Now I Know Whats Wrong With My Dog,"i have just brought one small package of Canidea from my oversea agent 2weeks ago, before my puppy only tried a french brand. First i was just mixed them together and seems ok, but then the old finished there is something weird happened to her, she started eating the stools??!! >:( yes and also vomited white yellowish foam and coughing after totally swished into this brand, even sent her to vet checking blood, taking pills and medical treat which i was thinking she might catch cold. anyway only feel lucky is vet cost much cheaper here...<br />then now she refuse to eat it or only a little if really hungry. most of time she'd rather biting a bone, glad saw the comments here, i will change it to other brand asap :)"
165535,B001QE7J2G,A1OXAJOCEOVYY9,D. Maycock,2007-05-13,5,0,0,Great Dog Food.,"Switched to Canidae from ScienceDiet after reading about dog foods on the internet.  I haven't noticed any major differences in the dogs habits or frequencies, other than her eating habits.  Before, she acted very finicky and sometimes would take all day to finish one bowl of food.  Now, she eats the whole helping in less than 30 seconds.  She really seems to like this food.  I will be sticking to this brand it looks like."
10148,B003EML8PM,A2XY8G529M2UWL,Jd Creighton-lane,2011-07-13,5,0,0,Great Taste!,I bought these years ago at Walmart<br />and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.
226350,B002GWMP0S,AJ5COGATAU3UC,BaileysMom,2010-02-28,5,0,0,Great Alternative To Cow'S Milk,"My son is allergic to milk and soy. We have tried hemp milk, almond milk, and rice milk.  By far this is his favorite.  We use vanilla for almost all purposes and keep some 8oz boxes of original on hand for mashed potatoes and the like."
162306,B001EYUE5C,A1UO0OMCFXQ1TG,"Robert A. Morgan ""TacoPizzaBob""",2012-08-11,5,0,0,Delicious,"These used to almost never be in stock.  Inventory has improved, making them more predictable.  It is a delicious flavored coffee, not too much flavor since I normally drink my coffee black.  Quite good, give it a shot!"
517484,B000JGLE0U,A2VI7KUCKS2BT3,"Sarah M. Rizer ""Amazon woman""",2007-02-10,5,0,0,Tortuga Rum Cakes,These are excellent products.  I use them often for gifts.  Everyone who has gotten them has given rave reviews.
304694,B001BM01BE,AGQAXW1RV6HC4,JJ,2012-06-06,5,0,0,Fabulous!,"Excellent taste, quality is great. Love that they are all natural organic and at the price, a bargain! I will definitely order these again."
485157,B000I0VLRS,A2Y42VI196NKP3,Guacamole,2012-08-29,4,0,0,Very Nice!,"Found it at Whole Foods. It doesn't taste much like coffee but it's good in a different way, and definitely has similarities. I was expecting to have to put milk and maybe sugar in it like I do with coffee (not a fan of black, sorry) but I'm really liking it plain. Might change it up eventually, but on its own it's very good, a unique and interesting flavor. A little burnt. I like burnt."
